datetime,heat_demand_kW,db_temp_C,rel_humidity_pct,wind_mps,building_type
2020-02-27 11:00:00,1.4692071794171608,9.0,76,1.0,bungalow
2020-02-27 12:00:00,0.8247801457012942,9.0,71,2.1,bungalow
2020-02-27 13:00:00,0.4294116637208233,10.0,66,1.5,bungalow
2020-02-27 14:00:00,0.1561018398839749,10.0,62,2.6,bungalow
2020-02-27 15:00:00,0.041283915795814655,11.0,58,1.0,bungalow
2020-02-27 16:00:00,0.01433364506408717,10.0,57,1.0,bungalow
2020-02-27 17:00:00,0.1669261760536283,9.0,61,1.0,bungalow
2020-02-27 18:00:00,0.5634886395667497,8.0,66,1.5,bungalow
2020-02-27 19:00:00,0.9651325543975617,7.0,70,1.5,bungalow
2020-02-27 20:00:00,1.2834656464639849,4.8,75,1.5,bungalow
2020-02-27 21:00:00,1.681224790967049,5.0,75,1.0,bungalow
2020-02-27 22:00:00,1.9147441893835224,3.1,87,1.5,bungalow
2020-02-27 23:00:00,2.165577752459903,3.0,87,1.0,bungalow
2020-02-28 00:00:00,4.548217079598446,1.9,87,1.5,bungalow
2020-02-28 01:00:00,4.5199017092989955,2.0,93,1.5,bungalow
2020-02-28 02:00:00,4.597760108617695,2.0,93,0.0,bungalow
2020-02-28 03:00:00,4.610313574093881,1.0,93,2.1,bungalow
2020-02-28 04:00:00,4.7909725195297925,0.7,100,0.5,bungalow
2020-02-28 05:00:00,4.96405731687878,0.6,93,1.0,bungalow
2020-02-28 06:00:00,5.04674242339297,0.6,93,0.5,bungalow
2020-02-28 07:00:00,5.103708438409272,0.2,100,0.5,bungalow
2020-02-28 08:00:00,2.6540361123620184,1.0,93,1.0,bungalow
2020-02-28 09:00:00,2.904841525705818,3.0,93,1.0,bungalow
2020-02-28 10:00:00,2.450971629245387,5.0,93,1.0,bungalow
2020-02-28 11:00:00,1.822770728946125,8.0,76,2.1,bungalow
2020-02-28 12:00:00,1.112059720383651,9.0,71,2.6,bungalow
2020-02-28 13:00:00,0.5372096809441151,10.0,71,2.6,bungalow
2020-02-28 14:00:00,0.0882412538936345,10.0,66,3.1,bungalow
2020-02-28 15:00:00,0.0,10.0,66,3.6,bungalow
2020-02-28 16:00:00,0.0,9.0,76,3.1,bungalow
2020-02-28 17:00:00,0.14220135315999172,9.8,81,3.6,bungalow
2020-02-28 18:00:00,0.5510990436921083,5.3,82,2.6,bungalow
2020-02-28 19:00:00,1.2320970268648508,4.2,87,2.3,bungalow
2020-02-28 20:00:00,1.813203465009831,3.4,90,2.3,bungalow
2020-02-28 21:00:00,2.085502761692774,3.9,86,2.4,bungalow
2020-02-28 22:00:00,2.199011117866856,4.7,81,2.6,bungalow
2020-02-28 23:00:00,2.1763265751446204,5.5,76,2.7,bungalow
2020-02-29 00:00:00,4.2899133448773,5.5,76,2.7,bungalow
2020-03-01 01:00:00,3.960236758253421,5.4,76,2.3,bungalow
2020-03-01 02:00:00,3.877069193738457,4.7,80,2.1,bungalow
2020-03-01 03:00:00,3.991024714954027,4.2,80,2.1,bungalow
2020-03-01 04:00:00,4.152622174229279,4.4,82,2.3,bungalow
2020-03-01 05:00:00,4.255202695839972,4.5,79,2.2,bungalow
2020-03-01 06:00:00,4.300857149363412,4.3,75,2.1,bungalow
2020-03-01 07:00:00,4.344416319989174,5.0,81,2.6,bungalow
2020-03-01 08:00:00,1.8377951098152032,4.8,75,2.1,bungalow
2020-03-01 09:00:00,2.128521510967548,6.0,81,1.5,bungalow
2020-03-01 10:00:00,1.870536569731513,7.0,76,2.1,bungalow
2020-03-01 11:00:00,1.4357647032380776,9.0,66,3.1,bungalow
2020-03-01 12:00:00,0.9502006171955284,9.0,66,3.6,bungalow
2020-03-01 13:00:00,0.6769680922768145,10.0,62,4.1,bungalow
2020-03-01 14:00:00,0.49690088183571723,10.0,62,5.7,bungalow
2020-03-01 15:00:00,0.39895413251118816,11.0,54,5.1,bungalow
2020-03-01 16:00:00,0.3378847047511405,10.0,57,5.1,bungalow
2020-03-01 17:00:00,0.4159750805945236,8.0,71,5.1,bungalow
2020-03-01 18:00:00,0.9322764764081424,6.0,70,4.6,bungalow
2020-03-01 19:00:00,1.4895342770220847,6.0,70,4.1,bungalow
2020-03-01 20:00:00,1.76421885956183,5.4,87,3.6,bungalow
2020-03-01 21:00:00,1.918308032919851,4.4,81,3.6,bungalow
2020-03-01 22:00:00,2.144110251569874,3.0,87,4.1,bungalow
2020-03-01 23:00:00,2.44867230552797,3.0,81,4.1,bungalow
2020-03-02 00:00:00,4.899434718604995,3.0,87,4.6,bungalow
2020-03-02 01:00:00,4.7457179212651885,3.0,87,3.1,bungalow
2020-03-02 02:00:00,4.718220890306667,2.7,93,3.6,bungalow
2020-03-02 03:00:00,4.775964645431272,2.0,93,3.1,bungalow
2020-03-02 04:00:00,4.9107541874370675,2.0,93,5.1,bungalow
2020-03-02 05:00:00,5.033854277059022,3.0,87,6.2,bungalow
2020-03-02 06:00:00,4.9786193413438316,3.0,87,5.1,bungalow
2020-03-02 07:00:00,4.900094901811805,2.0,93,4.6,bungalow
2020-03-02 08:00:00,2.454843904944406,3.0,87,2.6,bungalow
2020-03-02 09:00:00,2.716176639619059,5.0,81,4.1,bungalow
2020-03-02 10:00:00,2.2503662052143882,7.0,76,3.1,bungalow
2020-03-02 11:00:00,1.6925550203595456,9.0,61,5.1,bungalow
2020-03-02 12:00:00,1.2309270174288776,10.0,57,6.7,bungalow
2020-03-02 13:00:00,0.9543743944989902,9.0,57,6.7,bungalow
2020-03-02 14:00:00,0.9591594830943816,10.0,57,7.7,bungalow
2020-03-02 15:00:00,0.9705064673564148,9.4,62,7.4,bungalow
2020-03-02 16:00:00,1.008734093244892,8.8,66,7.1,bungalow
2020-03-02 17:00:00,1.11861525626446,8.2,71,6.8,bungalow
2020-03-02 18:00:00,1.3551254580717271,7.6,76,6.5,bungalow
2020-03-02 19:00:00,1.6340610100467117,7.0,81,6.2,bungalow
2020-03-02 20:00:00,1.795309686257761,7.0,81,5.1,bungalow
2020-03-02 21:00:00,1.8716879453220772,7.0,81,4.6,bungalow
2020-03-02 22:00:00,1.911189122051862,7.0,81,6.2,bungalow
2020-03-02 23:00:00,1.966130878275733,7.0,81,5.7,bungalow
2020-03-03 00:00:00,4.246352376065396,6.0,87,4.6,bungalow
2020-03-03 01:00:00,4.098167547695317,6.0,87,4.6,bungalow
2020-03-03 02:00:00,4.126740131289911,7.0,87,5.7,bungalow
2020-03-03 03:00:00,4.036963333262097,7.0,87,5.7,bungalow
2020-03-03 04:00:00,3.938339539145243,6.0,93,5.7,bungalow
2020-03-03 05:00:00,3.9865851562223287,6.0,87,6.2,bungalow
2020-03-03 06:00:00,4.036815906186692,6.0,87,5.1,bungalow
2020-03-03 07:00:00,4.0283125784989195,7.0,87,4.1,bungalow
2020-03-03 08:00:00,1.4793771055873939,7.0,87,5.7,bungalow
2020-03-03 09:00:00,1.730204049219795,8.0,87,6.7,bungalow
2020-03-03 10:00:00,1.4853206744402858,9.0,81,7.2,bungalow
2020-03-03 11:00:00,1.1341541098020997,9.0,76,8.2,bungalow
2020-03-03 12:00:00,0.9830543651440804,9.0,81,8.2,bungalow
2020-03-03 13:00:00,0.987829333180144,10.0,66,9.8,bungalow
2020-03-03 14:00:00,0.9549794688924739,9.0,76,8.2,bungalow
2020-03-03 15:00:00,1.0128972795445828,8.0,81,10.3,bungalow
2020-03-03 16:00:00,1.3336199407617375,8.0,81,10.3,bungalow
2020-03-03 17:00:00,1.6316149204679198,8.0,81,11.8,bungalow
2020-03-03 18:00:00,1.590452629888272,8.0,81,13.9,bungalow
2020-03-03 19:00:00,1.7474802357202652,8.0,81,12.9,bungalow
2020-03-03 20:00:00,1.8800691035226664,7.0,81,10.3,bungalow
2020-03-03 21:00:00,2.0401900626021745,6.0,87,7.7,bungalow
2020-03-03 22:00:00,2.2790476594390445,6.0,87,6.2,bungalow
2020-03-03 23:00:00,2.345943579774953,5.0,81,4.6,bungalow
2020-03-04 00:00:00,4.603925450300754,5.0,75,4.1,bungalow
2020-03-04 01:00:00,4.459233634430107,4.0,87,4.1,bungalow
2020-03-04 02:00:00,4.53954401100825,2.8,81,3.6,bungalow
2020-03-04 03:00:00,4.765098285312268,3.0,87,3.6,bungalow
2020-03-04 04:00:00,4.872449916807594,2.0,87,3.6,bungalow
2020-03-04 05:00:00,4.993490272456,1.5,87,4.1,bungalow
2020-03-04 06:00:00,5.163259246552045,1.0,93,2.6,bungalow
2020-03-04 07:00:00,5.280797963184657,1.0,86,2.6,bungalow
2020-03-04 08:00:00,2.810460556663515,1.4,93,3.1,bungalow
2020-03-04 09:00:00,3.0301213028201612,2.2,81,3.1,bungalow
2020-03-04 10:00:00,2.6086986020704295,4.0,69,2.1,bungalow
2020-03-04 11:00:00,2.0508617299926906,5.0,59,4.1,bungalow
2020-03-04 12:00:00,1.6184949865543299,5.0,55,3.6,bungalow
2020-03-04 13:00:00,1.389170507656124,5.0,50,3.1,bungalow
2020-03-04 14:00:00,1.2470349926645683,6.0,47,4.1,bungalow
2020-03-04 15:00:00,1.05771744398325,6.0,47,3.6,bungalow
2020-03-04 16:00:00,0.9722951611852836,6.0,47,2.6,bungalow
2020-03-04 17:00:00,1.0774129690072634,5.0,50,2.1,bungalow
2020-03-04 18:00:00,1.5444401550669917,2.6,73,1.5,bungalow
2020-03-04 19:00:00,2.216964321752153,2.2,63,2.1,bungalow
2020-03-04 20:00:00,2.6456975530376226,1.6,63,1.5,bungalow
2020-03-04 21:00:00,2.870121408982637,1.0,74,2.6,bungalow
2020-03-04 22:00:00,3.0791196574811424,3.0,74,2.1,bungalow
2020-03-04 23:00:00,3.0242214467147766,2.0,80,2.1,bungalow
2020-03-05 00:00:00,5.350063186882925,2.0,73,1.5,bungalow
2020-03-05 01:00:00,5.221929630665124,1.0,86,1.0,bungalow
2020-03-05 02:00:00,5.309884612010258,1.0,86,0.0,bungalow
2020-03-05 03:00:00,5.433095589479291,1.0,79,1.5,bungalow
2020-03-05 04:00:00,5.5247206656806815,-1.0,85,2.1,bungalow
2020-03-05 05:00:00,5.784781575531369,-1.0,85,1.5,bungalow
2020-03-05 06:00:00,5.955916793557907,-1.0,92,3.1,bungalow
2020-03-05 07:00:00,6.015593295503674,-1.0,92,3.1,bungalow
2020-03-05 08:00:00,3.352462635340204,0.0,92,1.0,bungalow
2020-03-05 09:00:00,3.400992846179659,1.1,87,1.0,bungalow
2020-03-05 10:00:00,2.864207512337953,2.0,81,3.1,bungalow
2020-03-05 11:00:00,2.325581581447206,3.6,70,2.6,bungalow
2020-03-05 12:00:00,1.814344064923907,4.9,76,2.6,bungalow
2020-03-05 13:00:00,1.369455755438729,7.0,52,1.5,bungalow
2020-03-05 14:00:00,0.8534416016880123,6.3,48,4.1,bungalow
2020-03-05 15:00:00,0.6315733238270508,8.0,48,4.6,bungalow
2020-03-05 16:00:00,0.5679701195611118,7.0,44,4.6,bungalow
2020-03-05 17:00:00,0.738482322494156,5.0,55,3.1,bungalow
2020-03-05 18:00:00,1.3772335517115097,3.0,74,4.1,bungalow
2020-03-05 19:00:00,2.105847269038033,2.9,73,3.1,bungalow
2020-03-05 20:00:00,2.4414330073766277,2.3,79,3.6,bungalow
2020-03-05 21:00:00,2.601536568540054,1.8,85,4.1,bungalow
2020-03-05 22:00:00,2.7913947042264007,1.3,86,4.1,bungalow
2020-03-05 23:00:00,2.976433236787999,1.0,93,4.1,bungalow
2020-03-06 00:00:00,5.41568101536252,0.9,92,4.6,bungalow
2020-03-06 01:00:00,5.291229664315512,0.5,92,3.6,bungalow
2020-03-06 02:00:00,5.332894711275115,0.1,93,4.1,bungalow
2020-03-06 03:00:00,5.461770727873033,0.0,85,4.1,bungalow
2020-03-06 04:00:00,5.569887793866367,-1.0,85,4.6,bungalow
2020-03-06 05:00:00,5.748536522160277,0.0,78,4.6,bungalow
2020-03-06 06:00:00,5.801763558783863,-1.0,85,3.6,bungalow
2020-03-06 07:00:00,5.870348111614921,0.0,85,3.1,bungalow
2020-03-06 08:00:00,3.161267238675779,2.0,80,3.1,bungalow
2020-03-06 09:00:00,3.0110209576187867,2.0,87,3.6,bungalow
2020-03-06 10:00:00,2.4605854436827608,4.6,70,3.6,bungalow
2020-03-06 11:00:00,1.7905208289546017,6.0,70,3.6,bungalow
2020-03-06 12:00:00,1.2327002426249185,8.0,61,3.6,bungalow
2020-03-06 13:00:00,0.7832680586915872,9.0,53,3.6,bungalow
2020-03-06 14:00:00,0.44732826880435156,8.0,61,4.1,bungalow
2020-03-06 15:00:00,0.49749465235427087,9.0,49,4.1,bungalow
2020-03-06 16:00:00,0.6118722484931328,8.0,57,3.6,bungalow
2020-03-06 17:00:00,0.7662525693316692,7.0,61,2.1,bungalow
2020-03-06 18:00:00,1.1520833271642648,7.0,66,1.5,bungalow
2020-03-06 19:00:00,1.4709862646490344,7.0,66,2.1,bungalow
2020-03-06 20:00:00,1.6131189495690323,5.6,66,3.1,bungalow
2020-03-06 21:00:00,1.8299550690599287,7.0,70,2.6,bungalow
2020-03-06 22:00:00,1.8430533403195504,7.0,70,2.6,bungalow
2020-03-06 23:00:00,1.7618062457768429,7.0,76,3.6,bungalow
2020-03-07 00:00:00,3.9617755370248093,7.0,76,3.6,bungalow
2020-03-07 01:00:00,3.721002996977989,6.0,87,4.1,bungalow
2020-03-07 02:00:00,3.747514129520344,5.0,87,4.1,bungalow
2020-03-07 03:00:00,3.916526297373297,6.0,87,2.6,bungalow
2020-03-07 04:00:00,3.9034082126966982,5.0,87,2.6,bungalow
2020-03-07 05:00:00,3.947048536063333,5.0,93,2.6,bungalow
2020-03-07 06:00:00,4.050101399168414,5.0,87,2.6,bungalow
2020-03-07 07:00:00,4.06995903213287,5.0,93,3.6,bungalow
2020-03-07 08:00:00,1.6302395288152172,6.0,87,4.1,bungalow
2020-03-07 09:00:00,1.833491523070224,8.0,76,5.1,bungalow
2020-03-07 10:00:00,1.3891456008134084,10.0,66,6.2,bungalow
2020-03-07 11:00:00,0.8504619274509523,11.0,58,7.2,bungalow
2020-03-07 12:00:00,0.4724120282913295,11.0,58,8.7,bungalow
2020-03-07 13:00:00,0.3044394150634821,11.0,58,8.7,bungalow
2020-03-07 14:00:00,0.20007438995475918,11.0,58,8.2,bungalow
2020-03-07 15:00:00,0.22463491905985797,11.0,62,7.7,bungalow
2020-03-07 16:00:00,0.3420663315974679,10.0,71,7.2,bungalow
2020-03-07 17:00:00,0.5479644492586071,10.0,76,8.2,bungalow
2020-03-07 18:00:00,0.7310227859045927,10.0,82,9.3,bungalow
2020-03-07 19:00:00,0.865388399300919,10.0,82,9.8,bungalow
2020-03-07 20:00:00,0.9239201697905248,10.0,82,9.3,bungalow
2020-03-07 21:00:00,0.9466157781019556,10.0,82,10.3,bungalow
2020-03-07 22:00:00,0.9675115666531137,10.0,82,10.3,bungalow
2020-03-07 23:00:00,0.9956004992598554,10.0,87,10.3,bungalow
2020-03-08 00:00:00,3.146148346748974,11.0,76,9.8,bungalow
2020-03-08 01:00:00,2.854744421525685,10.0,82,9.3,bungalow
2020-03-08 02:00:00,2.8003300832829883,6.0,87,6.2,bungalow
2020-03-08 03:00:00,3.2772734268847854,6.0,70,9.8,bungalow
2020-03-08 04:00:00,3.6438228945456137,5.0,75,6.2,bungalow
2020-03-08 05:00:00,4.029847132251188,5.0,70,9.3,bungalow
2020-03-08 06:00:00,4.322911029447677,4.0,75,7.7,bungalow
2020-03-08 07:00:00,4.500457675730384,4.0,69,7.7,bungalow
2020-03-08 08:00:00,2.0404306410816506,5.0,64,8.2,bungalow
2020-03-08 09:00:00,2.209781513187032,6.0,60,11.3,bungalow
2020-03-08 10:00:00,1.8550238638986807,7.0,61,8.2,bungalow
2020-03-08 11:00:00,1.4924717255438054,7.0,61,10.3,bungalow
2020-03-08 12:00:00,1.3634782334638433,6.0,75,9.3,bungalow
2020-03-08 13:00:00,1.5527978952951265,5.0,81,5.1,bungalow
2020-03-08 14:00:00,1.5671645051439473,5.0,87,8.7,bungalow
2020-03-08 15:00:00,1.5331184368172455,4.5,70,10.3,bungalow
2020-03-08 16:00:00,1.6107281600422536,5.0,70,11.8,bungalow
2020-03-08 17:00:00,1.8197370730657128,4.4,81,7.7,bungalow
2020-03-08 18:00:00,2.1882290774883253,3.0,68,8.2,bungalow
2020-03-08 19:00:00,2.8188297213182407,3.0,68,6.2,bungalow
2020-03-08 20:00:00,3.2055851296283318,3.0,74,7.7,bungalow
2020-03-08 21:00:00,3.291367367305582,3.2,69,9.8,bungalow
2020-03-08 22:00:00,3.3355444416517748,3.2,75,8.7,bungalow
2020-03-08 23:00:00,3.3962033889587584,3.0,81,7.7,bungalow
2020-03-09 00:00:00,5.886379556090576,4.0,75,10.8,bungalow
2020-03-09 01:00:00,5.450398090818573,4.0,75,13.4,bungalow
2020-03-09 02:00:00,5.179590514736593,4.0,75,12.3,bungalow
2020-03-09 03:00:00,5.175536722309407,4.0,75,10.3,bungalow
2020-03-09 04:00:00,5.175029100361716,4.0,75,11.3,bungalow
2020-03-09 05:00:00,5.175713116950836,4.0,75,11.3,bungalow
2020-03-09 06:00:00,5.173725378216936,5.0,70,11.3,bungalow
2020-03-09 07:00:00,5.040418414484914,5.0,70,11.8,bungalow
2020-03-09 08:00:00,2.2239389229416786,5.0,75,11.8,bungalow
2020-03-09 09:00:00,2.4211358595145818,7.0,70,10.3,bungalow
2020-03-09 10:00:00,2.0055052236558626,8.0,61,10.3,bungalow
2020-03-09 11:00:00,1.4770023984934095,8.0,61,7.7,bungalow
2020-03-09 12:00:00,1.1132494700678028,9.0,57,10.8,bungalow
2020-03-09 13:00:00,0.8113576587731963,10.0,57,11.8,bungalow
2020-03-09 14:00:00,0.4679333862157567,9.0,57,9.3,bungalow
2020-03-09 15:00:00,0.43837127580968926,8.0,66,9.8,bungalow
2020-03-09 16:00:00,0.6608385182928752,8.0,57,10.3,bungalow
2020-03-09 17:00:00,0.8737573399053534,7.0,61,8.2,bungalow
2020-03-09 18:00:00,1.2356795829427958,7.0,61,8.2,bungalow
2020-03-09 19:00:00,1.5689304892305946,7.0,66,8.2,bungalow
2020-03-09 20:00:00,1.6758500880702476,7.0,66,8.2,bungalow
2020-03-09 21:00:00,1.729639597923437,6.0,75,6.2,bungalow
2020-03-09 22:00:00,2.02582213585281,6.0,75,4.1,bungalow
2020-03-09 23:00:00,2.2599649139996587,6.0,75,5.1,bungalow
2020-03-10 00:00:00,4.618714481038933,6.0,81,6.2,bungalow
2020-03-10 01:00:00,4.435499080482693,5.0,93,5.7,bungalow
2020-03-10 02:00:00,4.361747665236384,6.0,87,5.7,bungalow
2020-03-10 03:00:00,4.207375551058757,6.0,87,5.7,bungalow
2020-03-10 04:00:00,4.3335812289543725,5.4,87,7.2,bungalow
2020-03-10 05:00:00,4.479048902763286,7.0,93,6.2,bungalow
2020-03-10 06:00:00,4.26345739090149,7.0,93,5.7,bungalow
2020-03-10 07:00:00,3.9714580583569568,7.0,87,5.7,bungalow
2020-03-10 08:00:00,1.4435790688659629,8.0,87,4.6,bungalow
2020-03-10 09:00:00,1.788123452796093,9.0,81,4.6,bungalow
2020-03-10 10:00:00,1.5886149320624292,8.0,87,5.7,bungalow
2020-03-10 11:00:00,1.356924430077626,7.0,87,3.6,bungalow
2020-03-10 12:00:00,1.3192870709019717,7.0,87,5.1,bungalow
2020-03-10 13:00:00,1.1914994671190224,7.0,81,4.1,bungalow
2020-03-10 14:00:00,0.9752798595912275,8.0,76,3.1,bungalow
2020-03-10 15:00:00,0.9651218684985572,9.0,66,3.1,bungalow
2020-03-10 16:00:00,1.0977126171247955,9.0,71,2.6,bungalow
2020-03-10 17:00:00,1.2195538990839394,9.0,66,2.1,bungalow
2020-03-10 18:00:00,1.4232242229495462,7.0,81,4.6,bungalow
2020-03-10 19:00:00,1.7887223131670653,6.8,81,5.1,bungalow
2020-03-10 20:00:00,2.055663135426681,5.0,81,5.1,bungalow
2020-03-10 21:00:00,2.365031845922132,4.0,81,3.6,bungalow
2020-03-10 22:00:00,2.735280046864096,4.2,87,4.1,bungalow
2020-03-10 23:00:00,2.889242921629705,3.2,93,4.6,bungalow
2020-03-11 00:00:00,5.396487797334524,2.0,93,3.1,bungalow
2020-03-11 01:00:00,5.299409931237407,1.9,87,4.1,bungalow
2020-03-11 02:00:00,5.2891535731329835,1.6,87,4.6,bungalow
2020-03-11 03:00:00,5.403654640512352,1.4,93,4.1,bungalow
2020-03-11 04:00:00,5.489435823794193,1.3,93,3.6,bungalow
2020-03-11 05:00:00,5.553359792109313,1.2,93,4.6,bungalow
2020-03-11 06:00:00,5.613485507571274,1.4,93,2.1,bungalow
2020-03-11 07:00:00,5.60062553102092,1.2,93,1.5,bungalow
2020-03-11 08:00:00,2.9040055061133447,2.4,87,2.1,bungalow
2020-03-11 09:00:00,2.9918952650582784,5.0,81,2.6,bungalow
2020-03-11 10:00:00,2.3925343397880763,7.0,76,3.1,bungalow
2020-03-11 11:00:00,1.674018941167762,8.0,76,4.1,bungalow
2020-03-11 12:00:00,1.1168260249896058,9.0,71,3.1,bungalow
2020-03-11 13:00:00,0.6984723920213972,11.0,71,4.6,bungalow
2020-03-11 14:00:00,0.27696755565373543,13.0,62,5.7,bungalow
2020-03-11 15:00:00,0.037177926592009844,13.0,67,4.6,bungalow
2020-03-11 16:00:00,0.049717844205024245,12.0,71,5.1,bungalow
2020-03-11 17:00:00,0.24367179895543162,12.0,76,6.2,bungalow
2020-03-11 18:00:00,0.4320982936338605,11.0,82,5.1,bungalow
2020-03-11 19:00:00,0.6324701313467703,11.0,76,5.1,bungalow
2020-03-11 20:00:00,0.749825131987513,10.0,82,5.7,bungalow
2020-03-11 21:00:00,0.8707674969886305,10.0,87,5.7,bungalow
2020-03-11 22:00:00,0.9645415032637552,10.0,87,4.1,bungalow
2020-03-11 23:00:00,0.9884207027753208,10.0,87,6.2,bungalow
2020-03-12 00:00:00,3.1316681735567204,10.0,82,6.7,bungalow
2020-03-12 01:00:00,2.9399842293301304,10.0,82,9.3,bungalow
2020-03-12 02:00:00,2.8658274562178905,10.0,82,7.7,bungalow
2020-03-12 03:00:00,2.832552989658285,10.0,82,7.2,bungalow
2020-03-12 04:00:00,2.8180261858028346,10.0,76,6.7,bungalow
2020-03-12 05:00:00,2.814761741696077,10.0,76,6.7,bungalow
2020-03-12 06:00:00,2.8191822650680454,10.0,76,6.2,bungalow
2020-03-12 07:00:00,2.81586382225011,10.0,76,5.7,bungalow
2020-03-12 08:00:00,0.5500180496685649,10.0,82,7.2,bungalow
2020-03-12 09:00:00,0.8803183628049973,10.0,82,5.7,bungalow
2020-03-12 10:00:00,1.0033520615638116,10.0,87,3.6,bungalow
2020-03-12 11:00:00,1.037990150409719,11.0,87,3.1,bungalow
2020-03-12 12:00:00,0.7453418776496014,12.0,76,5.7,bungalow
2020-03-12 13:00:00,0.30063281477357967,13.0,58,7.2,bungalow
2020-03-12 14:00:00,0.038708283524726335,12.0,67,5.1,bungalow
2020-03-12 15:00:00,0.1741997179958224,12.0,62,5.7,bungalow
2020-03-12 16:00:00,0.4718186765901705,11.0,62,5.7,bungalow
2020-03-12 17:00:00,0.7247440626115553,10.0,62,4.6,bungalow
2020-03-12 18:00:00,1.069055426386979,9.0,61,4.6,bungalow
2020-03-12 19:00:00,1.4124517274890989,8.0,71,2.6,bungalow
2020-03-12 20:00:00,1.6848402596867647,7.0,70,4.6,bungalow
2020-03-12 21:00:00,1.9410023999340456,7.0,76,5.1,bungalow
2020-03-12 22:00:00,2.1034653094672504,8.0,71,4.1,bungalow
2020-03-12 23:00:00,2.0700111775301973,8.0,76,5.1,bungalow
2020-03-13 00:00:00,4.338916594104462,8.0,81,4.6,bungalow
2020-03-13 01:00:00,4.01710658611624,6.0,87,3.1,bungalow
2020-03-13 02:00:00,4.038996709206425,7.0,87,2.6,bungalow
2020-03-13 03:00:00,4.1114396612240895,6.0,87,3.6,bungalow
2020-03-13 04:00:00,4.1744214352758275,6.0,87,3.1,bungalow
2020-03-13 05:00:00,4.2576288128447,4.5,87,2.1,bungalow
2020-03-13 06:00:00,4.409330043172643,5.0,93,2.6,bungalow
2020-03-13 07:00:00,4.498234470966152,4.2,93,2.6,bungalow
2020-03-13 08:00:00,1.9616829321159173,7.0,87,2.6,bungalow
2020-03-13 09:00:00,1.9696621947917996,8.0,87,4.1,bungalow
2020-03-13 10:00:00,1.4650295510982558,9.0,81,2.6,bungalow
2020-03-13 11:00:00,1.124588560724145,10.0,76,4.1,bungalow
2020-03-13 12:00:00,0.8803300466084985,10.0,76,5.7,bungalow
2020-03-13 13:00:00,0.7752220922342816,10.0,82,5.1,bungalow
2020-03-13 14:00:00,0.787751044831688,10.0,76,4.6,bungalow
2020-03-13 15:00:00,0.8429957676731695,10.0,71,6.2,bungalow
2020-03-13 16:00:00,0.8683743981543718,10.0,71,4.1,bungalow
2020-03-13 17:00:00,0.9000426767004861,9.0,71,4.1,bungalow
2020-03-13 18:00:00,1.052333140821145,9.0,71,4.6,bungalow
2020-03-13 19:00:00,1.2350773693091412,8.0,76,3.1,bungalow
2020-03-13 20:00:00,1.3927691475762392,9.0,71,4.1,bungalow
2020-03-13 21:00:00,1.4196282838979994,8.0,76,5.1,bungalow
2020-03-13 22:00:00,1.4919226731148632,8.0,76,6.2,bungalow
2020-03-13 23:00:00,1.6017403913848296,8.0,76,4.6,bungalow
2020-03-14 00:00:00,3.833877729873388,8.0,81,4.6,bungalow
2020-03-14 01:00:00,3.621965666647672,8.0,81,3.6,bungalow
2020-03-14 02:00:00,3.55122482271537,8.0,81,5.1,bungalow
2020-03-14 03:00:00,3.5181935251586496,8.0,81,7.7,bungalow
2020-03-14 04:00:00,3.498391609414457,8.0,87,6.2,bungalow
2020-03-14 05:00:00,3.463068824521401,8.0,87,6.2,bungalow
2020-03-14 06:00:00,3.4300400923183116,9.0,87,6.7,bungalow
2020-03-14 07:00:00,3.4607927779952807,8.0,87,6.2,bungalow
2020-03-14 08:00:00,1.1618532597612736,9.0,76,8.2,bungalow
2020-03-14 09:00:00,1.4859271947461685,10.0,66,8.2,bungalow
2020-03-14 10:00:00,1.2249247687641838,10.0,62,8.2,bungalow
2020-03-14 11:00:00,1.0565088993951164,11.0,58,9.3,bungalow
2020-03-14 12:00:00,0.8235952606975581,12.0,50,9.3,bungalow
2020-03-14 13:00:00,0.36147740466856393,12.0,50,10.3,bungalow
2020-03-14 14:00:00,0.39969988545103774,12.0,50,9.3,bungalow
2020-03-14 15:00:00,0.6405304558574719,12.0,47,10.3,bungalow
2020-03-14 16:00:00,0.6978674656992266,11.0,54,7.7,bungalow
2020-03-14 17:00:00,0.8525528861587737,10.0,54,8.7,bungalow
2020-03-14 18:00:00,1.2314980396917699,9.0,57,9.3,bungalow
2020-03-14 19:00:00,1.6214916701438533,9.0,61,5.7,bungalow
2020-03-14 20:00:00,1.8143812255558653,9.0,66,6.2,bungalow
2020-03-14 21:00:00,1.8705397656637117,8.0,71,5.1,bungalow
2020-03-14 22:00:00,2.010284389504707,8.0,71,6.7,bungalow
2020-03-14 23:00:00,2.1428840822318067,8.0,71,5.7,bungalow
2020-03-15 00:00:00,4.523324806906717,8.0,66,4.6,bungalow
2020-03-15 01:00:00,4.211632304679705,7.0,70,6.7,bungalow
2020-03-15 02:00:00,4.144096005126805,7.0,70,4.6,bungalow
2020-03-15 03:00:00,4.207306621107292,5.5,81,4.1,bungalow
2020-03-15 04:00:00,4.355190718024717,6.0,70,3.1,bungalow
2020-03-15 05:00:00,4.435673964385854,5.2,87,3.1,bungalow
2020-03-15 06:00:00,4.496337498746428,5.0,75,3.1,bungalow
2020-03-15 07:00:00,4.569607806646024,4.5,81,3.1,bungalow
